Database|Substrate|Substrate SMILES|Product|Product SMILES|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes|Enzymes
PharmGKBarmGKB|irinotecan|CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7|irinotecan|CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7|ABCB1|ABCC2||||||||||||||||||||||||
PharmGKBarmGKB|catechol|C1=CC=C(C(=C1)O)O|quinone|C1=CC(=O)C=CC1=O|MPO|||||||||||||||||||||||||
PharmGKBarmGKB|etoposide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O|catechol|C1=CC=C(C(=C1)O)O|CYP3A4|CYP3A5||||||||||||||||||||||||
PharmGKBarmGKB|etoposide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O|etoposide glucuronide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O)O)OC)O)O|UGT1A1|||||||||||||||||||||||||
PharmGKBarmGKB|etoposide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O|quinone|C1=CC(=O)C=CC1=O|PTGS1|PTGS2||||||||||||||||||||||||
PharmGKBarmGKB|etoposide glucuronide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O)O)OC)O)O|etoposide glucuronide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C(=O)O)O)O)O)OC)O)O|ABCC3|||||||||||||||||||||||||
PharmGKBarmGKB|etoposide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O|etoposide|C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O|ABCB1|ABCC3||||||||||||||||||||||||
PharmGKBarmGKB|angiotensin I|CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N|angiotensin II|CC[C@H](C)C(C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N|ACE|CMA1|CTSG|||||||||||||||||||||||
PharmGKBarmGKB|cotinine|CN1[C@@H](CCC1=O)C2=CN=CC=C2|3-hydroxycotinine|CN1[C@@H](CC(C1=O)O)C2=CN=CC=C2|CYP2A13|CYP2A6||||||||||||||||||||||||
PharmGKBarmGKB|cotinine|CN1[C@@H](CCC1=O)C2=CN=CC=C2|norcotinine|C1CC(=O)NC1C2=CN=CC=C2|CYP2A6|||||||||||||||||||||||||
PharmGKBarmGKB|nicotine|CN1CCCC1C2=CN=CC=C2|nicotine glucuronide|CN1CCC[C@H]1C2=C[N+](=CC=C2)[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O|UGT1A4|UGT1A9|UGT2B10|UGT2B7||||||||||||||||||||||
PharmGKBarmGKB|nicotine|CN1CCCC1C2=CN=CC=C2|nicotine N-oxide|CN1CCCC1C2=C[N+](=CC=C2)[O-]|FMO3|||||||||||||||||||||||||
PharmGKBarmGKB|doxorubicin|C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O|doxorubicinol|C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)([C@H](CO)O)O)N)O|AKR1A1|AKR1C3|CBR1|CBR3||||||||||||||||||||||
PharmGKBarmGKB|doxorubicin|C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O|doxorubicin|C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O|ABCB1|ABCC1|ABCC2|ABCG2|RALBP1|||||||||||||||||||||
PharmGKBarmGKB|doxorubicin|C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O|doxorubicin|C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O|SLC22A16|||||||||||||||||||||||||
PharmGKBarmGKB|calcium|[Ca+2]|calcium|[Ca+2]|ATP2A2|||||||||||||||||||||||||
PharmGKBarmGKB|alprazolam|CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4|hydroxyalprazolam|C1C2=NN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4)CO|CYP3A4|CYP3A5||||||||||||||||||||||||
PharmGKBarmGKB|bromazepam|C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3|hydroxybromezepam|C1=CC=NC(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Br)O|CYP1A2|CYP2D6||||||||||||||||||||||||
PharmGKBarmGKB|diazepam|CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3|nordazepam|C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3|CYP2C19|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|diazepam|CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3|temazepam|CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|flunitrazepam|CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F|hydroxyflunitrazepam|CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=NC(C1=O)O)C3=CC=CC=C3F|CYP2C19|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|flunitrazepam|CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F|N-desmethylflunitrazepam|C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3F|CYP2C19|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|midazolam|CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F|hydroxymidazolam|C1C2=CN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4F)CO|CYP3A4|CYP3A5||||||||||||||||||||||||
PharmGKBarmGKB|nordazepam|C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3|oxazepam|C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|temazepam|CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3|oxazepam|C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O|CYP2C19|CYP3A4||||||||||||||||||||||||
PharmGKBarmGKB|triazolam|CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl|hydroxytriazolam|C1C2=NN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4Cl)CO|CYP3A4|CYP3A5||||||||||||||||||||||||
PharmGKBarmGKB|citalopram|CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F|demethylcitalopram|CNCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F|CYP2C19|CYP2D6|CYP3A4|||||||||||||||||||||||
PharmGKBarmGKB|demethylcitalopram|CNCCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F|didesmethylcitalopram|C1C2=C(C=CC(=C2)C#N)C(O1)(CCCN)C3=CC=C(C=C3)F|CYP2D6|||||||||||||||||||||||||
PharmGKBarmGKB|citalopram|CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F|citalopram|CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|imatinib|CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5|CGP 74588|CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCNCC3)NC4=NC=CC(=N4)C5=CN=CC=C5|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A5||||||||||||||||||||
PharmGKBarmGKB|imatinib|CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5|imatinib|CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5|ABCB1|ABCG2||||||||||||||||||||||||
PharmGKBarmGKB|desipramine|CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31|2-Hydroxydesipramine|CNCCCN1C2=C(CCC3=CC=CC=C31)C=C(C=C2)O|CYP2D6|||||||||||||||||||||||||
PharmGKBarmGKB|imipramine|CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31|2-Hydroxyimipramine|CN(C)CCCN1C2=C(CCC3=CC=CC=C31)C=C(C=C2)O|CYP2D6|||||||||||||||||||||||||
PharmGKBarmGKB|imipramine|CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31|desipramine|CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31|CYP1A2|CYP2C19|CYP3A4|||||||||||||||||||||||
PharmGKBarmGKB|dopamine|C1=CC(=C(C=C1CCN)O)O|dopamine|C1=CC(=C(C=C1CCN)O)O|SLC18A2|||||||||||||||||||||||||
PharmGKBarmGKB|dopamine|C1=CC(=C(C=C1CCN)O)O|dopamine|C1=CC(=C(C=C1CCN)O)O|Complex: SNARE Complex(SEC22A| SEC22B| SNAP25| STX10| STX11| STX12| STX16| STX17| STX18| STX19| STX1A| STX1B| STX2| STX3| STX4| STX5| STX6| STX7| STX8| VAMP1| VAMP2| VAMP3| VAMP4| VAMP5| VAMP8| YKT6)
PharmGKBarmGKB|epinephrine|CNC[C@@H](C1=CC(=C(C=C1)O)O)O|epinephrine|CNC[C@@H](C1=CC(=C(C=C1)O)O)O|Ca++|||||||||||||||||||||||||
PharmGKBarmGKB|fluoxetine|CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F|R-Norfluoxetine|C1=CC=C(C=C1)[C@@H](CCN)OC2=CC=C(C=C2)C(F)(F)F|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A5|||||||||||||||||||||
PharmGKBarmGKB|fluoxetine|CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F|S-Norfluoxetine|C1=CC=C(C=C1)[C@H](CCN)OC2=CC=C(C=C2)C(F)(F)F|CYP2C19|CYP2D6|CYP3A4|CYP3A5||||||||||||||||||||||
PharmGKBarmGKB|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|AK2|AK4||||||||||||||||||||||||
PharmGKBarmGKB|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|NME1|NME2||||||||||||||||||||||||
PharmGKBarmGKB|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|AK2|AK4||||||||||||||||||||||||
PharmGKBarmGKB|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|NME1|NME2||||||||||||||||||||||||
PharmGKBarmGKB|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|ABCC4|||||||||||||||||||||||||
PharmGKBarmGKB|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|adefovir dipivoxil|CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C|SLC22A6|SLC26A8||||||||||||||||||||||||
PharmGKBarmGKB|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|SLC22A6|SLC26A8||||||||||||||||||||||||
PharmGKBarmGKB|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|tenofovir|C[C@H](CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O|ABCC10|ABCC4||||||||||||||||||||||||
PharmGKBarmGKB|calcium|[Ca+2]|calcium|[Ca+2]|IP3|||||||||||||||||||||||||
PharmGKBarmGKB|erlotinib|COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC|OSI 420|COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OCCO.Cl|CYP1A1|CYP1A2|CYP3A4|CYP3A5||||||||||||||||||||||
PharmGKBarmGKB|erlotinib|COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC|erlotinib|COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC|ABCB1|ABCG2||||||||||||||||||||||||
PharmGKBarmGKB|docetaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O|docetaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O|ABCB1|ABCC1|ABCC2|ABCG2||||||||||||||||||||||
PharmGKBarmGKB|docetaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O|docetaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O|SLCO1B3|||||||||||||||||||||||||
PharmGKBarmGKB|paclitaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C|paclitaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C|ABCB1|ABCC1|ABCC2|ABCG2||||||||||||||||||||||
PharmGKBarmGKB|paclitaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C|paclitaxel|CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C|SLCO1B3|||||||||||||||||||||||||
PharmGKBarmGKB|clopidogrel|COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3|2-oxo-clopidogrel|COC(=O)C(C1=CC=CC=C1Cl)N2CCC3C(=CC(=O)S3)C2|CYP1A2|CYP2B6|CYP2C19|||||||||||||||||||||||
PharmGKBarmGKB|clopidogrel|COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3|clopidogrel|COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|nateglinide|CC(C)C1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O|nateglinide|CC(C)C1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O|SLCO1B1|||||||||||||||||||||||||
PharmGKBarmGKB|repaglinide|CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O|repaglinide|CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O|SLCO1B1|||||||||||||||||||||||||
PharmGKBarmGKB|R-omeprazole|CC1=CN=C(C(=C1OC)C)C[S@@](=O)C2=NC3=C(N2)C=C(C=C3)OC|3-hydroxyomeprazole|CC1=CN=C(C(=C1OC)CO)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|R-omeprazole|CC1=CN=C(C(=C1OC)C)C[S@@](=O)C2=NC3=C(N2)C=C(C=C3)OC|5-hydroxyomeprazole|CC1=C(C(=CN=C1CS(=O)C2=NC3=C(N2)C=C(C=C3)OC)CO)OC|CYP2C19|||||||||||||||||||||||||
PharmGKBarmGKB|R-omeprazole|CC1=CN=C(C(=C1OC)C)C[S@@](=O)C2=NC3=C(N2)C=C(C=C3)OC|5-hydroxyomeprazole|CC1=C(C(=CN=C1CS(=O)C2=NC3=C(N2)C=C(C=C3)OC)CO)OC|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|R-omeprazole|CC1=CN=C(C(=C1OC)C)C[S@@](=O)C2=NC3=C(N2)C=C(C=C3)OC|omeprazole sulfone|CC1=CN=C(C(=C1OC)C)CS(=O)(=O)C2=NC3=C(N2)C=C(C=C3)OC|CYP3A4|||||||||||||||||||||||||
PharmGKBarmGKB|omeprazole|CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC|omeprazole|CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC|ABCB1|||||||||||||||||||||||||
PharmGKBarmGKB|gefitinib|COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4|gefitinib|COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4|ABCB1|ABCG2||||||||||||||||||||||||
PharmGKBarmGKB|vincristine|CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O|vincristine|CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O|ABCB1|ABCC2||||||||||||||||||||||||
PharmGKBarmGKB|vincristine|CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O|vincristine|CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O|ABCB1|ABCC1|ABCC10|ABCC2|ABCC3|RALBP1||||||||||||||||||||
PharmGKBarmGKB|vincristine|CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O|vincristine|CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O|ABCC1|||||||||||||||||||||||||
PharmGKBarmGKB|5'-deoxy-5-fluorouridine|C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)F)O)O|fluorouracil|C1=C(C(=O)NC(=O)N1)F|TYMP|UPP1|UPP2|||||||||||||||||||||||
PharmGKBarmGKB|fluorouracil|C1=C(C(=O)NC(=O)N1)F|dihydrofluorouracil|C1C(C(=O)NC(=O)N1)F|DPYD|||||||||||||||||||||||||
PharmGKBarmGKB|fluorouracil|C1=C(C(=O)NC(=O)N1)F|fluorouracil|C1=C(C(=O)NC(=O)N1)F|ABCC3|ABCC4|ABCC5|||||||||||||||||||||||
PharmGKBarmGKB|fluorouracil|C1=C(C(=O)NC(=O)N1)F|fluorouracil|C1=C(C(=O)NC(=O)N1)F|SLC29A1|||||||||||||||||||||||||
PharmGKBarmGKB|fluorouracil|C1=C(C(=O)NC(=O)N1)F|fluorouracil|C1=C(C(=O)NC(=O)N1)F|ABCC4|ABCG2||||||||||||||||||||||||
PharmGKBarmGKB|fluorouracil|C1=C(C(=O)NC(=O)N1)F|fluorouracil|C1=C(C(=O)NC(=O)N1)F|SLC22A7|||||||||||||||||||||||||
PharmGKBarmGKB|codeine|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O|codeine-6-glucuronide|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O|UGT2B7|||||||||||||||||||||||||
PharmGKBarmGKB|codeine|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O|morphine|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O|CYP2D6|CYP2D7||||||||||||||||||||||||
PharmGKBarmGKB|codeine|CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O|norcodeine|COC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4)[C@@H](O2)[C@H](C=C5)O)C=C1|CYP3A4|||||||||||||||||||||||||
